Index;scenario;dwt_30;dwt_50;dwt_70;dwt_90;dwt_110;dwt_130;stripWidth;vol;peat;location;crit35a
449;ilomantsi_other_shallow_P1_vol_90_sand_sarka_50;-0.385951707;-0.578927561;-0.617522731;-0.656117902;-0.675415487;-0.686994038;50;90;other_shallow_P1_sand;Ilomantsi;-0.670861468
450;ilomantsi_other_shallow_P1_vol_130_sand_sarka_50;-0.068300855;-0.102451282;-0.109281368;-0.116111453;-0.119526496;-0.121575522;50;130;other_shallow_P1_sand;Ilomantsi;-0.5417751
451;ilomantsi_other_shallow_P1_vol_175_sand_sarka_50;-0.120570782;-0.180856174;-0.192913252;-0.20497033;-0.210998869;-0.214615993;50;175;other_shallow_P1_sand;Ilomantsi;-0.663905521
452;laihia_other_shallow_P1_vol_45_sand_sarka_30;-0.065236774;-0.097855161;-0.104378838;-0.110902516;-0.114164354;-0.116121458;30;45;other_shallow_P1_sand;Laihia;-0.611218953
453;laihia_other_shallow_P1_vol_90_sand_sarka_30;-0.1999365;-0.299904751;-0.319898401;-0.339892051;-0.349888876;-0.355886971;30;90;other_shallow_P1_sand;Laihia;-0.363081757
454;laihia_other_shallow_P1_vol_130_sand_sarka_30;-0.451579352;-0.677369028;-0.722526963;-0.767684898;-0.790263866;-0.803811246;30;130;other_shallow_P1_sand;Laihia;-0.775889259
455;laihia_other_shallow_P1_vol_175_sand_sarka_30;-0.051245192;-0.076867788;-0.081992307;-0.087116826;-0.089679086;-0.091216442;30;175;other_shallow_P1_sand;Laihia;-0.474913269
456;viitasaari_other_shallow_P1_vol_45_sand_sarka_30;-0.294106524;-0.441159786;-0.470570438;-0.499981091;-0.514686417;-0.523509613;30;45;other_shallow_P1_sand;Viitasaari;-0.434558147
457;viitasaari_other_shallow_P1_vol_90_sand_sarka_30;-0.109697767;-0.164546651;-0.175516428;-0.186486204;-0.191971093;-0.195262026;30;90;other_shallow_P1_sand;Viitasaari;-0.45797326
458;viitasaari_other_shallow_P1_vol_130_sand_sarka_30;-0.028051441;-0.042077162;-0.044882306;-0.04768745;-0.049090022;-0.049931566;30;130;other_shallow_P1_sand;Viitasaari;-0.42674679
459;viitasaari_other_shallow_P1_vol_175_sand_sarka_30;-0.180238278;-0.270357416;-0.288381244;-0.306405072;-0.315416986;-0.320824134;30;175;other_shallow_P1_sand;Viitasaari;-0.413928373
460;laihia_other_shallow_P1_vol_45_sand_sarka_50;-0.2602179;-0.390326851;-0.416348641;-0.442370431;-0.455381326;-0.463187863;50;45;other_shallow_P1_sand;Laihia;-0.565596852
461;laihia_other_shallow_P1_vol_90_sand_sarka_50;-0.432838116;-0.649257174;-0.692540986;-0.735824797;-0.757466703;-0.770451847;50;90;other_shallow_P1_sand;Laihia;-0.598731725
462;laihia_other_shallow_P1_vol_130_sand_sarka_50;-0.298943386;-0.448415079;-0.478309417;-0.508203756;-0.523150925;-0.532119227;50;130;other_shallow_P1_sand;Laihia;-0.392726357
463;laihia_other_shallow_P1_vol_175_sand_sarka_50;-0.178780743;-0.268171115;-0.286049189;-0.303927263;-0.3128663;-0.318229723;50;175;other_shallow_P1_sand;Laihia;-0.552276376
464;viitasaari_other_shallow_P1_vol_45_sand_sarka_50;-0.178780198;-0.268170297;-0.286048317;-0.303926337;-0.312865346;-0.318228752;50;45;other_shallow_P1_sand;Viitasaari;-0.641440662
465;viitasaari_other_shallow_P1_vol_90_sand_sarka_50;-0.042865076;-0.064297614;-0.068584121;-0.072870629;-0.075013883;-0.076299835;50;90;other_shallow_P1_sand;Viitasaari;-0.338091155
466;viitasaari_other_shallow_P1_vol_130_sand_sarka_50;-0.089581133;-0.1343717;-0.143329813;-0.152287927;-0.156766983;-0.159454417;50;130;other_shallow_P1_sand;Viitasaari;-0.409998036
467;viitasaari_other_shallow_P1_vol_175_sand_sarka_50;-0.020652609;-0.030978913;-0.033044174;-0.035109434;-0.036142065;-0.036761643;50;175;other_shallow_P1_sand;Viitasaari;-0.370913952
468;kankaanpaa_other_shallow_P1_vol_45_sand_sarka_30;-0.393688259;-0.590532389;-0.629901215;-0.669270041;-0.688954454;-0.700765101;30;45;other_shallow_P1_sand;Kankaanpaa;-0.462157367
469;kankaanpaa_other_shallow_P1_vol_90_sand_sarka_30;-0.237475481;-0.356213222;-0.37996077;-0.403708318;-0.415582092;-0.422706357;30;90;other_shallow_P1_sand;Kankaanpaa;-0.40738673
470;kankaanpaa_other_shallow_P1_vol_130_sand_sarka_30;-0.42388169;-0.635822534;-0.678210703;-0.720598872;-0.741792957;-0.754509407;30;130;other_shallow_P1_sand;Kankaanpaa;-0.769621536
471;kankaanpaa_other_shallow_P1_vol_175_sand_sarka_30;-0.393460301;-0.590190452;-0.629536482;-0.668882512;-0.688555527;-0.700359336;30;175;other_shallow_P1_sand;Kankaanpaa;-0.373550157
472;juva_other_shallow_P1_vol_45_sand_sarka_30;-0.469588092;-0.704382137;-0.751340947;-0.798299756;-0.82177916;-0.835866803;30;45;other_shallow_P1_sand;Juva;-0.66718883
473;juva_other_shallow_P1_vol_90_sand_sarka_30;-0.441084237;-0.661626356;-0.70573478;-0.749843204;-0.771897415;-0.785129943;30;90;other_shallow_P1_sand;Juva;-0.655427797
474;juva_other_shallow_P1_vol_130_sand_sarka_30;-0.474288703;-0.711433054;-0.758861924;-0.806290794;-0.83000523;-0.844233891;30;130;other_shallow_P1_sand;Juva;-0.64986975
475;juva_other_shallow_P1_vol_175_sand_sarka_30;-0.118188285;-0.177282428;-0.189101256;-0.200920085;-0.206829499;-0.210375148;30;175;other_shallow_P1_sand;Juva;-0.78010787
476;kankaanpaa_other_shallow_P1_vol_45_sand_sarka_50;-0.084507517;-0.126761275;-0.135212027;-0.143662778;-0.147888154;-0.15042338;50;45;other_shallow_P1_sand;Kankaanpaa;-0.634934803
477;kankaanpaa_other_shallow_P1_vol_90_sand_sarka_50;-0.194453671;-0.291680507;-0.311125874;-0.330571241;-0.340293924;-0.346127534;50;90;other_shallow_P1_sand;Kankaanpaa;-0.45907791
478;kankaanpaa_other_shallow_P1_vol_130_sand_sarka_50;-0.11085041;-0.166275615;-0.177360656;-0.188445698;-0.193988218;-0.19731373;50;130;other_shallow_P1_sand;Kankaanpaa;-0.672937078
479;kankaanpaa_other_shallow_P1_vol_175_sand_sarka_50;-0.038044237;-0.057066355;-0.060870779;-0.064675202;-0.066577414;-0.067718741;50;175;other_shallow_P1_sand;Kankaanpaa;-0.382273038
480;juva_other_shallow_P1_vol_45_sand_sarka_50;-0.050487093;-0.075730639;-0.080779349;-0.085828058;-0.088352413;-0.089867025;50;45;other_shallow_P1_sand;Juva;-0.372052338
481;juva_other_shallow_P1_vol_90_sand_sarka_50;-0.139662216;-0.209493324;-0.223459545;-0.237425767;-0.244408878;-0.248598744;50;90;other_shallow_P1_sand;Juva;-0.65351147
482;juva_other_shallow_P1_vol_130_sand_sarka_50;-0.14577792;-0.21866688;-0.233244672;-0.247822464;-0.25511136;-0.259484697;50;130;other_shallow_P1_sand;Juva;-0.632896843
483;juva_other_shallow_P1_vol_175_sand_sarka_50;-0.418135035;-0.627202553;-0.669016056;-0.71082956;-0.731736311;-0.744280362;50;175;other_shallow_P1_sand;Juva;-0.768999814
484;hyrynsalmi_other_shallow_P1_vol_0_sand_sarka_30;-0.321445863;-0.482168794;-0.514313381;-0.546457967;-0.56253026;-0.572173636;30;0;other_shallow_P1_sand;Hyrynsalmi;-0.665572712
485;ylitornio_other_shallow_P1_vol_0_sand_sarka_30;-0.317044185;-0.475566278;-0.507270697;-0.538975115;-0.554827324;-0.56433865;30;0;other_shallow_P1_sand;Ylitornio;-0.557389611
486;hyrynsalmi_other_shallow_P1_vol_0_sand_sarka_50;-0.468872363;-0.703308544;-0.75019578;-0.797083017;-0.820526635;-0.834592806;50;0;other_shallow_P1_sand;Hyrynsalmi;-0.524154865
487;ylitornio_other_shallow_P1_vol_0_sand_sarka_50;-0.18953008;-0.28429512;-0.303248128;-0.322201136;-0.33167764;-0.337363542;50;0;other_shallow_P1_sand;Ylitornio;-0.593599139
488;siikajoki_other_shallow_P1_vol_0_sand_sarka_30;-0.361664788;-0.542497182;-0.578663661;-0.61483014;-0.632913379;-0.643763323;30;0;other_shallow_P1_sand;Siikajoki;-0.699043596
489;ilomantsi_other_shallow_P1_vol_0_sand_sarka_30;-0.202001301;-0.303001952;-0.323202082;-0.343402212;-0.353502277;-0.359562316;30;0;other_shallow_P1_sand;Ilomantsi;-0.548261307
490;siikajoki_other_shallow_P1_vol_0_sand_sarka_50;-0.409795985;-0.614693977;-0.655673575;-0.696653174;-0.717142973;-0.729436852;50;0;other_shallow_P1_sand;Siikajoki;-0.515724578
491;ilomantsi_other_shallow_P1_vol_0_sand_sarka_50;-0.385215896;-0.577823844;-0.616345433;-0.654867023;-0.674127818;-0.685684295;50;0;other_shallow_P1_sand;Ilomantsi;-0.690625984
492;laihia_other_shallow_P1_vol_0_sand_sarka_30;-0.222973715;-0.334460572;-0.356757944;-0.379055315;-0.390204001;-0.396893212;30;0;other_shallow_P1_sand;Laihia;-0.366900515
493;viitasaari_other_shallow_P1_vol_0_sand_sarka_30;-0.252959289;-0.379438933;-0.404734862;-0.43003079;-0.442678755;-0.450267534;30;0;other_shallow_P1_sand;Viitasaari;-0.318231151
494;laihia_other_shallow_P1_vol_0_sand_sarka_50;-0.486186458;-0.729279687;-0.777898333;-0.826516979;-0.850826301;-0.865411895;50;0;other_shallow_P1_sand;Laihia;-0.552553644
495;viitasaari_other_shallow_P1_vol_0_sand_sarka_50;-0.198582389;-0.297873583;-0.317731822;-0.337590061;-0.34751918;-0.353476652;50;0;other_shallow_P1_sand;Viitasaari;-0.594436636
496;kankaanpaa_other_shallow_P1_vol_0_sand_sarka_30;-0.071130937;-0.106696405;-0.113809499;-0.120922593;-0.12447914;-0.126613068;30;0;other_shallow_P1_sand;Kankaanpaa;-0.333669378
497;juva_other_shallow_P1_vol_0_sand_sarka_30;-0.289411956;-0.434117934;-0.46305913;-0.492000326;-0.506470924;-0.515153282;30;0;other_shallow_P1_sand;Juva;-0.664639816
498;kankaanpaa_other_shallow_P1_vol_0_sand_sarka_50;-0.278368247;-0.417552371;-0.445389195;-0.47322602;-0.487144432;-0.49549548;50;0;other_shallow_P1_sand;Kankaanpaa;-0.675327323
499;juva_other_shallow_P1_vol_0_sand_sarka_50;-0.121338483;-0.182007725;-0.194141573;-0.206275422;-0.212342346;-0.2159825;50;0;other_shallow_P1_sand;Juva;-0.794578734
500;hyrynsalmi_other_shallow_P1_vol_45_clay_sarka_30;-0.094052856;-0.141079283;-0.150484569;-0.159889854;-0.164592497;-0.167414083;30;45;other_shallow_P1_clay;Hyrynsalmi;-0.502629918
501;hyrynsalmi_other_shallow_P1_vol_90_clay_sarka_30;-0.422803481;-0.634205221;-0.676485569;-0.718765917;-0.739906091;-0.752590195;30;90;other_shallow_P1_clay;Hyrynsalmi;-0.590589185
502;hyrynsalmi_other_shallow_P1_vol_130_clay_sarka_30;-0.431366581;-0.647049872;-0.69018653;-0.733323188;-0.754891518;-0.767832515;30;130;other_shallow_P1_clay;Hyrynsalmi;-0.750961048
503;hyrynsalmi_other_shallow_P1_vol_175_clay_sarka_30;-0.060143885;-0.090215828;-0.096230216;-0.102244605;-0.105251799;-0.107056116;30;175;other_shallow_P1_clay;Hyrynsalmi;-0.553244603
504;ylitornio_other_shallow_P1_vol_45_clay_sarka_30;-0.175952507;-0.26392876;-0.281524011;-0.299119262;-0.307916887;-0.313195462;30;45;other_shallow_P1_clay;Ylitornio;-0.511843674
505;ylitornio_other_shallow_P1_vol_90_clay_sarka_30;-0.499805213;-0.74970782;-0.799688341;-0.849668863;-0.874659123;-0.88965328;30;90;other_shallow_P1_clay;Ylitornio;-0.325748872
506;ylitornio_other_shallow_P1_vol_130_clay_sarka_30;-0.184495378;-0.276743067;-0.295192605;-0.313642143;-0.322866912;-0.328401773;30;130;other_shallow_P1_clay;Ylitornio;-0.561117899
507;ylitornio_other_shallow_P1_vol_175_clay_sarka_30;-0.156848226;-0.235272338;-0.250957161;-0.266641983;-0.274484395;-0.279189841;30;175;other_shallow_P1_clay;Ylitornio;-0.412882944
508;hyrynsalmi_other_shallow_P1_vol_45_clay_sarka_50;-0.062806557;-0.094209835;-0.100490491;-0.106771147;-0.109911474;-0.111795671;50;45;other_shallow_P1_clay;Hyrynsalmi;-0.561062154
509;hyrynsalmi_other_shallow_P1_vol_90_clay_sarka_50;-0.353021704;-0.529532557;-0.564834727;-0.600136898;-0.617787983;-0.628378634;50;90;other_shallow_P1_clay;Hyrynsalmi;-0.439443259
510;hyrynsalmi_other_shallow_P1_vol_130_clay_sarka_50;-0.098046329;-0.147069493;-0.156874126;-0.166678759;-0.171581076;-0.174522465;50;130;other_shallow_P1_clay;Hyrynsalmi;-0.548755385
511;hyrynsalmi_other_shallow_P1_vol_175_clay_sarka_50;-0.143972196;-0.215958294;-0.230355514;-0.244752733;-0.251951343;-0.256270509;50;175;other_shallow_P1_clay;Hyrynsalmi;-0.34918754
512;ylitornio_other_shallow_P1_vol_45_clay_sarka_50;-0.487213896;-0.730820844;-0.779542233;-0.828263623;-0.852624318;-0.867240734;50;45;other_shallow_P1_clay;Ylitornio;-0.653793297
513;ylitornio_other_shallow_P1_vol_90_clay_sarka_50;-0.222275815;-0.333413722;-0.355641303;-0.377868885;-0.388982676;-0.39565095;50;90;other_shallow_P1_clay;Ylitornio;-0.577763904
514;ylitornio_other_shallow_P1_vol_130_clay_sarka_50;-0.24678177;-0.370172655;-0.394850832;-0.419529009;-0.431868098;-0.439271551;50;130;other_shallow_P1_clay;Ylitornio;-0.641304208
515;ylitornio_other_shallow_P1_vol_175_clay_sarka_50;-0.167959396;-0.251939093;-0.268735033;-0.285530973;-0.293928942;-0.298967724;50;175;other_shallow_P1_clay;Ylitornio;-0.390806747
516;siikajoki_other_shallow_P1_vol_45_clay_sarka_30;-0.224309101;-0.336463652;-0.358894562;-0.381325472;-0.392540927;-0.3992702;30;45;other_shallow_P1_clay;Siikajoki;-0.38289386
517;siikajoki_other_shallow_P1_vol_90_clay_sarka_30;-0.076034175;-0.114051262;-0.121654679;-0.129258097;-0.133059805;-0.135340831;30;90;other_shallow_P1_clay;Siikajoki;-0.41360555
518;siikajoki_other_shallow_P1_vol_130_clay_sarka_30;-0.110487172;-0.165730759;-0.176779476;-0.187828193;-0.193352552;-0.196667167;30;130;other_shallow_P1_clay;Siikajoki;-0.558155788
519;siikajoki_other_shallow_P1_vol_175_clay_sarka_30;-0.109886263;-0.164829395;-0.175818021;-0.186806648;-0.192300961;-0.195597549;30;175;other_shallow_P1_clay;Siikajoki;-0.429815264
520;ilomantsi_other_shallow_P1_vol_45_clay_sarka_30;-0.354515358;-0.531773038;-0.567224574;-0.602676109;-0.620401877;-0.631037338;30;45;other_shallow_P1_clay;Ilomantsi;-0.661432797
521;ilomantsi_other_shallow_P1_vol_90_clay_sarka_30;-0.466804319;-0.700206479;-0.74688691;-0.793567342;-0.816907558;-0.830911688;30;90;other_shallow_P1_clay;Ilomantsi;-0.44086593
522;ilomantsi_other_shallow_P1_vol_130_clay_sarka_30;-0.103342957;-0.155014435;-0.165348731;-0.175683027;-0.180850175;-0.183950463;30;130;other_shallow_P1_clay;Ilomantsi;-0.549088541
523;ilomantsi_other_shallow_P1_vol_175_clay_sarka_30;-0.199271764;-0.298907646;-0.318834822;-0.338761998;-0.348725587;-0.354703739;30;175;other_shallow_P1_clay;Ilomantsi;-0.579540137
524;siikajoki_other_shallow_P1_vol_45_clay_sarka_50;-0.292500182;-0.438750274;-0.468000292;-0.49725031;-0.511875319;-0.520650325;50;45;other_shallow_P1_clay;Siikajoki;-0.37587568
525;siikajoki_other_shallow_P1_vol_90_clay_sarka_50;-0.365901164;-0.548851747;-0.585441863;-0.622031979;-0.640327038;-0.651304073;50;90;other_shallow_P1_clay;Siikajoki;-0.403347126
526;siikajoki_other_shallow_P1_vol_130_clay_sarka_50;-0.121418929;-0.182128393;-0.194270286;-0.206412179;-0.212483126;-0.216125693;50;130;other_shallow_P1_clay;Siikajoki;-0.48615705
527;siikajoki_other_shallow_P1_vol_175_clay_sarka_50;-0.067210187;-0.10081528;-0.107536298;-0.114257317;-0.117617826;-0.119634132;50;175;other_shallow_P1_clay;Siikajoki;-0.425449088
528;ilomantsi_other_shallow_P1_vol_45_clay_sarka_50;-0.267477007;-0.40121551;-0.427963211;-0.454710911;-0.468084762;-0.476109072;50;45;other_shallow_P1_clay;Ilomantsi;-0.59155569
529;ilomantsi_other_shallow_P1_vol_90_clay_sarka_50;-0.057138649;-0.085707974;-0.091421839;-0.097135704;-0.099992636;-0.101706796;50;90;other_shallow_P1_clay;Ilomantsi;-0.568496279
530;ilomantsi_other_shallow_P1_vol_130_clay_sarka_50;-0.038482398;-0.057723597;-0.061571837;-0.065420077;-0.067344197;-0.068498669;50;130;other_shallow_P1_clay;Ilomantsi;-0.567296914
531;ilomantsi_other_shallow_P1_vol_175_clay_sarka_50;-0.068011361;-0.102017042;-0.108818178;-0.115619314;-0.119019882;-0.121060223;50;175;other_shallow_P1_clay;Ilomantsi;-0.745191512
532;laihia_other_shallow_P1_vol_45_clay_sarka_30;-0.171434749;-0.257152124;-0.274295599;-0.291439074;-0.300010811;-0.305153854;30;45;other_shallow_P1_clay;Laihia;-0.306552729
533;laihia_other_shallow_P1_vol_90_clay_sarka_30;-0.156914891;-0.235372336;-0.251063825;-0.266755314;-0.274601059;-0.279308506;30;90;other_shallow_P1_clay;Laihia;-0.461411509
534;laihia_other_shallow_P1_vol_130_clay_sarka_30;-0.280451192;-0.420676788;-0.448721907;-0.476767027;-0.490789586;-0.499203122;30;130;other_shallow_P1_clay;Laihia;-0.388026347
535;laihia_other_shallow_P1_vol_175_clay_sarka_30;-0.309171088;-0.463756633;-0.494673741;-0.52559085;-0.541049405;-0.550324537;30;175;other_shallow_P1_clay;Laihia;-0.432726128
536;viitasaari_other_shallow_P1_vol_45_clay_sarka_30;-0.033910274;-0.050865411;-0.054256439;-0.057647466;-0.05934298;-0.060360288;30;45;other_shallow_P1_clay;Viitasaari;-0.458259169
537;viitasaari_other_shallow_P1_vol_90_clay_sarka_30;-0.255939395;-0.383909093;-0.409503032;-0.435096972;-0.447893942;-0.455572124;30;90;other_shallow_P1_clay;Viitasaari;-0.509063781
538;viitasaari_other_shallow_P1_vol_130_clay_sarka_30;-0.295807075;-0.443710613;-0.47329132;-0.502872028;-0.517662382;-0.526536594;30;130;other_shallow_P1_clay;Viitasaari;-0.333758743
539;viitasaari_other_shallow_P1_vol_175_clay_sarka_30;-0.440509824;-0.660764735;-0.704815718;-0.7488667;-0.770892191;-0.784107486;30;175;other_shallow_P1_clay;Viitasaari;-0.504186185
540;laihia_other_shallow_P1_vol_45_clay_sarka_50;-0.428932017;-0.643398025;-0.686291227;-0.729184428;-0.750631029;-0.76349899;50;45;other_shallow_P1_clay;Laihia;-0.651665864
541;laihia_other_shallow_P1_vol_90_clay_sarka_50;-0.23409696;-0.351145441;-0.374555137;-0.397964833;-0.409669681;-0.41669259;50;90;other_shallow_P1_clay;Laihia;-0.463857764
542;laihia_other_shallow_P1_vol_130_clay_sarka_50;-0.386414371;-0.579621556;-0.618262993;-0.65690443;-0.676225149;-0.68781758;50;130;other_shallow_P1_clay;Laihia;-0.746940486
543;laihia_other_shallow_P1_vol_175_clay_sarka_50;-0.127768902;-0.191653353;-0.204430244;-0.217207134;-0.223595579;-0.227428646;50;175;other_shallow_P1_clay;Laihia;-0.425931337
544;viitasaari_other_shallow_P1_vol_45_clay_sarka_50;-0.001283285;-0.001924927;-0.002053255;-0.002181584;-0.002245748;-0.002284247;50;45;other_shallow_P1_clay;Viitasaari;-0.632607309
545;viitasaari_other_shallow_P1_vol_90_clay_sarka_50;-0.095159031;-0.142738546;-0.15225445;-0.161770353;-0.166528304;-0.169383075;50;90;other_shallow_P1_clay;Viitasaari;-0.672940219
546;viitasaari_other_shallow_P1_vol_130_clay_sarka_50;-0.323061827;-0.484592741;-0.516898924;-0.549205107;-0.565358198;-0.575050053;50;130;other_shallow_P1_clay;Viitasaari;-0.329759507
547;viitasaari_other_shallow_P1_vol_175_clay_sarka_50;-0.230192595;-0.345288893;-0.368308153;-0.391327412;-0.402837042;-0.40974282;50;175;other_shallow_P1_clay;Viitasaari;-0.673060812
548;kankaanpaa_other_shallow_P1_vol_45_clay_sarka_30;-0.080146527;-0.12021979;-0.128234442;-0.136249095;-0.140256421;-0.142660817;30;45;other_shallow_P1_clay;Kankaanpaa;-0.510306224
549;kankaanpaa_other_shallow_P1_vol_90_clay_sarka_30;-0.000616779;-0.000925168;-0.000986846;-0.001048524;-0.001079363;-0.001097866;30;90;other_shallow_P1_clay;Kankaanpaa;-0.318219613
550;kankaanpaa_other_shallow_P1_vol_130_clay_sarka_30;-0.343073072;-0.514609608;-0.548916915;-0.583224222;-0.600377876;-0.610670068;30;130;other_shallow_P1_clay;Kankaanpaa;-0.438329672
551;kankaanpaa_other_shallow_P1_vol_175_clay_sarka_30;-0.076503965;-0.114755948;-0.122406344;-0.130056741;-0.133881939;-0.136177058;30;175;other_shallow_P1_clay;Kankaanpaa;-0.450552102
552;juva_other_shallow_P1_vol_45_clay_sarka_30;-0.19265481;-0.288982215;-0.308247696;-0.327513177;-0.337145917;-0.342925562;30;45;other_shallow_P1_clay;Juva;-0.606770454
553;juva_other_shallow_P1_vol_90_clay_sarka_30;-0.213901626;-0.320852439;-0.342242602;-0.363632764;-0.374327846;-0.380744895;30;90;other_shallow_P1_clay;Juva;-0.334510335
554;juva_other_shallow_P1_vol_130_clay_sarka_30;-0.454848558;-0.682272837;-0.727757693;-0.773242549;-0.795984977;-0.809630434;30;130;other_shallow_P1_clay;Juva;-0.57358054
555;juva_other_shallow_P1_vol_175_clay_sarka_30;-0.045741599;-0.068612399;-0.073186559;-0.077760718;-0.080047798;-0.081420046;30;175;other_shallow_P1_clay;Juva;-0.708984699
556;kankaanpaa_other_shallow_P1_vol_45_clay_sarka_50;-0.289800358;-0.434700537;-0.463680572;-0.492660608;-0.507150626;-0.515844637;50;45;other_shallow_P1_clay;Kankaanpaa;-0.688199262
557;kankaanpaa_other_shallow_P1_vol_90_clay_sarka_50;-0.375459549;-0.563189323;-0.600735278;-0.638281233;-0.65705421;-0.668317996;50;90;other_shallow_P1_clay;Kankaanpaa;-0.576124448
558;kankaanpaa_other_shallow_P1_vol_130_clay_sarka_50;-0.122129563;-0.183194345;-0.195407301;-0.207620258;-0.213726736;-0.217390623;50;130;other_shallow_P1_clay;Kankaanpaa;-0.651325735
559;kankaanpaa_other_shallow_P1_vol_175_clay_sarka_50;-0.279047601;-0.418571402;-0.446476162;-0.474380922;-0.488333302;-0.49670473;50;175;other_shallow_P1_clay;Kankaanpaa;-0.676256391
560;juva_other_shallow_P1_vol_45_clay_sarka_50;-0.082092102;-0.123138154;-0.131347364;-0.139556574;-0.143661179;-0.146123942;50;45;other_shallow_P1_clay;Juva;-0.76102283
561;juva_other_shallow_P1_vol_90_clay_sarka_50;-0.376175215;-0.564262823;-0.601880344;-0.639497866;-0.658306626;-0.669591883;50;90;other_shallow_P1_clay;Juva;-0.772794431
562;juva_other_shallow_P1_vol_130_clay_sarka_50;-0.392025776;-0.588038665;-0.627241242;-0.66644382;-0.686045109;-0.697805882;50;130;other_shallow_P1_clay;Juva;-0.3381499
563;juva_other_shallow_P1_vol_175_clay_sarka_50;-0.17647165;-0.264707476;-0.282354641;-0.300001806;-0.308825388;-0.314119538;50;175;other_shallow_P1_clay;Juva;-0.751679409
564;hyrynsalmi_other_shallow_P1_vol_0_clay_sarka_30;-0.420678596;-0.631017894;-0.673085754;-0.715153613;-0.736187543;-0.748807901;30;0;other_shallow_P1_clay;Hyrynsalmi;-0.307726581
565;ylitornio_other_shallow_P1_vol_0_clay_sarka_30;-0.361004657;-0.541506985;-0.577607451;-0.613707917;-0.63175815;-0.642588289;30;0;other_shallow_P1_clay;Ylitornio;-0.647013322
566;hyrynsalmi_other_shallow_P1_vol_0_clay_sarka_50;-0.342886898;-0.514330347;-0.548619037;-0.582907726;-0.600052071;-0.610338678;50;0;other_shallow_P1_clay;Hyrynsalmi;-0.474426319
567;ylitornio_other_shallow_P1_vol_0_clay_sarka_50;-0.338692602;-0.508038903;-0.541908164;-0.575777424;-0.592712054;-0.602872832;50;0;other_shallow_P1_clay;Ylitornio;-0.733107158
568;siikajoki_other_shallow_P1_vol_0_clay_sarka_30;-0.465124601;-0.697686901;-0.744199361;-0.790711821;-0.813968051;-0.827921789;30;0;other_shallow_P1_clay;Siikajoki;-0.401168157
569;ilomantsi_other_shallow_P1_vol_0_clay_sarka_30;-0.447187387;-0.67078108;-0.715499819;-0.760218558;-0.782577927;-0.795993548;30;0;other_shallow_P1_clay;Ilomantsi;-0.75019707
570;siikajoki_other_shallow_P1_vol_0_clay_sarka_50;-0.048083028;-0.072124542;-0.076932845;-0.081741148;-0.084145299;-0.08558779;50;0;other_shallow_P1_clay;Siikajoki;-0.686697055
571;ilomantsi_other_shallow_P1_vol_0_clay_sarka_50;-0.021657828;-0.032486741;-0.034652524;-0.036818307;-0.037901198;-0.038550933;50;0;other_shallow_P1_clay;Ilomantsi;-0.669154686
572;laihia_other_shallow_P1_vol_0_clay_sarka_30;-0.483917891;-0.725876836;-0.774268625;-0.822660414;-0.846856309;-0.861373845;30;0;other_shallow_P1_clay;Laihia;-0.597243838
573;viitasaari_other_shallow_P1_vol_0_clay_sarka_30;-0.388489102;-0.582733653;-0.621582563;-0.660431474;-0.679855929;-0.691510602;30;0;other_shallow_P1_clay;Viitasaari;-0.613444403
574;laihia_other_shallow_P1_vol_0_clay_sarka_50;-0.011836922;-0.017755383;-0.018939075;-0.020122768;-0.020714614;-0.021069721;50;0;other_shallow_P1_clay;Laihia;-0.466233081
575;viitasaari_other_shallow_P1_vol_0_clay_sarka_50;-0.475104206;-0.71265631;-0.76016673;-0.807677151;-0.831432361;-0.845685487;50;0;other_shallow_P1_clay;Viitasaari;-0.576456168
576;kankaanpaa_other_shallow_P1_vol_0_clay_sarka_30;-0.326231202;-0.489346804;-0.521969924;-0.554593044;-0.570904604;-0.58069154;30;0;other_shallow_P1_clay;Kankaanpaa;-0.752974764
577;juva_other_shallow_P1_vol_0_clay_sarka_30;-0.170364213;-0.255546319;-0.272582741;-0.289619162;-0.298137373;-0.303248299;30;0;other_shallow_P1_clay;Juva;-0.520570517
578;kankaanpaa_other_shallow_P1_vol_0_clay_sarka_50;-0.476881447;-0.715322171;-0.763010316;-0.81069846;-0.834542533;-0.848848976;50;0;other_shallow_P1_clay;Kankaanpaa;-0.65635956
579;juva_other_shallow_P1_vol_0_clay_sarka_50;-0.301538074;-0.45230711;-0.482460918;-0.512614725;-0.527691629;-0.536737771;50;0;other_shallow_P1_clay;Juva;-0.417598575
580;hyrynsalmi_other_P1_vol_45_sarka_30;-0.063146609;-0.094719914;-0.101034575;-0.107349236;-0.110506566;-0.112400964;30;45;other_P1;Hyrynsalmi;-0.370799506
581;hyrynsalmi_other_P1_vol_90_sarka_30;-0.267438053;-0.40115708;-0.427900885;-0.454644691;-0.468016593;-0.476039735;30;90;other_P1;Hyrynsalmi;-0.404541636
582;hyrynsalmi_other_P1_vol_130_sarka_30;-0.475987726;-0.713981589;-0.761580361;-0.809179134;-0.83297852;-0.847258152;30;130;other_P1;Hyrynsalmi;-0.374719445
583;hyrynsalmi_other_P1_vol_175_sarka_30;-0.150782827;-0.22617424;-0.241252523;-0.256330806;-0.263869947;-0.268393432;30;175;other_P1;Hyrynsalmi;-0.417026827
